file	spec	cluster_id	n_inputs	n_outputs	formula_nodes	formula_bytes	gr_level	has_liveness	has_weak_until	has_release	liveness_class	n_response	n_recurrence	n_eventual	n_until	has_nested_temporal	route	backend	exact	uses_oxidd	reason
tlsf-corpus/ltl2dba_theta_pb_6_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_6_pe_.tlsf	0	8	1	34	94	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_7_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_7_pe_.tlsf	0	9	1	38	105	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/ltl2dba_theta_pb_8_pe_.tlsf	tlsf-corpus/ltl2dba_theta_pb_8_pe_.tlsf	0	10	1	42	116	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_10_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_10_pe_.tlsf	0	4	4	355	1692	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_12_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_12_pe_.tlsf	0	4	4	416	1999	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_13_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_13_pe_.tlsf	0	4	4	448	2154	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_14_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_14_pe_.tlsf	0	4	4	477	2306	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_15_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_15_pe_.tlsf	0	4	4	506	2458	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_enc_pb_8_pe_.tlsf	tlsf-corpus/prioritized_arbiter_enc_pb_8_pe_.tlsf	0	3	4	257	1227	-1	1	0	0	nested_unsupported	0	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_10_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_10_pe_.tlsf	0	11	11	253	784	-1	1	0	0	nested_unsupported	10	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_12_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_12_pe_.tlsf	0	13	13	311	973	-1	1	0	0	nested_unsupported	12	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_1_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_1_pe_.tlsf	0	2	2	25	79	-1	1	0	0	nested_unsupported	1	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_2_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_2_pe_.tlsf	0	3	3	45	146	-1	1	0	0	nested_unsupported	2	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_3_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_3_pe_.tlsf	0	4	4	68	217	-1	1	0	0	nested_unsupported	3	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_4_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_4_pe_.tlsf	0	5	5	91	290	-1	1	0	0	nested_unsupported	4	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_5_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_5_pe_.tlsf	0	6	6	117	369	-1	1	0	0	nested_unsupported	5	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_6_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_6_pe_.tlsf	0	7	7	143	448	-1	1	0	0	nested_unsupported	6	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_7_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_7_pe_.tlsf	0	8	8	169	529	-1	1	0	0	nested_unsupported	7	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_8_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_8_pe_.tlsf	0	9	9	195	610	-1	1	0	0	nested_unsupported	8	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_pb_9_pe_.tlsf	tlsf-corpus/prioritized_arbiter_pb_9_pe_.tlsf	0	10	10	224	697	-1	1	0	0	nested_unsupported	9	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_100_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_100_pe_.tlsf	0	101	101	52927	207166	-1	1	0	0	nested_unsupported	100	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_10_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_10_pe_.tlsf	0	11	11	703	2404	-1	1	0	0	nested_unsupported	10	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_2_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_2_pe_.tlsf	0	3	3	55	182	-1	1	0	0	nested_unsupported	2	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_30_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_30_pe_.tlsf	0	31	31	5225	19654	-1	1	0	0	nested_unsupported	30	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_3_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_3_pe_.tlsf	0	4	4	98	325	-1	1	0	0	nested_unsupported	3	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_4_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_4_pe_.tlsf	0	5	5	151	506	-1	1	0	0	nested_unsupported	4	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_5_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_5_pe_.tlsf	0	6	6	217	729	-1	1	0	0	nested_unsupported	5	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_60_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_60_pe_.tlsf	0	61	61	19619	75874	-1	1	0	0	nested_unsupported	60	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_6_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_6_pe_.tlsf	0	7	7	293	988	-1	1	0	0	nested_unsupported	6	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_7_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_7_pe_.tlsf	0	8	8	379	1285	-1	1	0	0	nested_unsupported	7	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/prioritized_arbiter_unreal2_pb_8_pe_.tlsf	tlsf-corpus/prioritized_arbiter_unreal2_pb_8_pe_.tlsf	0	9	9	475	1618	-1	1	0	0	nested_unsupported	8	0	0	0	1	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_2_2_pe_.tlsf	tlsf-corpus/robot_grid_pb_2_2_pe_.tlsf	0	4	5	528	1919	-1	1	1	0	response	4	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_3_3_pe_.tlsf	tlsf-corpus/robot_grid_pb_3_3_pe_.tlsf	0	8	5	1574	5616	-1	1	1	0	response	9	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_4_4_pe_.tlsf	tlsf-corpus/robot_grid_pb_4_4_pe_.tlsf	0	8	5	2322	8577	-1	1	1	0	response	16	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_5_1_pe_.tlsf	tlsf-corpus/robot_grid_pb_5_1_pe_.tlsf	0	8	5	1343	4603	-1	1	1	0	response	5	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_5_5_pe_.tlsf	tlsf-corpus/robot_grid_pb_5_5_pe_.tlsf	0	12	5	4966	17220	-1	1	1	0	response	25	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_6_1_pe_.tlsf	tlsf-corpus/robot_grid_pb_6_1_pe_.tlsf	0	8	5	1550	5359	-1	1	1	0	response	6	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_6_6_pe_.tlsf	tlsf-corpus/robot_grid_pb_6_6_pe_.tlsf	0	12	5	6640	23315	-1	1	1	0	response	36	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_7_7_pe_.tlsf	tlsf-corpus/robot_grid_pb_7_7_pe_.tlsf	0	12	5	8566	30352	-1	1	1	0	response	49	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/robot_grid_pb_8_8_pe_.tlsf	tlsf-corpus/robot_grid_pb_8_8_pe_.tlsf	0	12	5	10582	38169	-1	1	1	0	response	64	0	0	0	0	ltlsynt	ltlsynt fallback	1	0	liveness temporal operators are not OxiDD-eligible
tlsf-corpus/round_robin_arbiter_pb_10_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_10_pe_.tlsf	0	10	10	422	1277	-1	1	0	0	response	10	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_2_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_2_pe_.tlsf	0	2	2	70	215	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_3_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_3_pe_.tlsf	0	3	3	111	339	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_4_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_4_pe_.tlsf	0	4	4	152	465	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_5_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_5_pe_.tlsf	0	5	5	196	597	-1	1	0	0	response	5	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_6_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_6_pe_.tlsf	0	6	6	240	729	-1	1	0	0	response	6	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_7_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_7_pe_.tlsf	0	7	7	284	863	-1	1	0	0	response	7	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_pb_8_pe_.tlsf	tlsf-corpus/round_robin_arbiter_pb_8_pe_.tlsf	0	8	8	328	997	-1	1	0	0	response	8	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_10_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_10_pe_.tlsf	0	2	2	89	271	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_11_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_11_pe_.tlsf	0	2	2	90	273	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_12_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_12_pe_.tlsf	0	2	2	91	275	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_13_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_13_pe_.tlsf	0	2	2	92	277	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_14_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_14_pe_.tlsf	0	2	2	93	279	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_15_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_15_pe_.tlsf	0	2	2	94	281	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_16_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_16_pe_.tlsf	0	2	2	95	283	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_1_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_1_pe_.tlsf	0	2	2	80	253	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_2_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_2_pe_.tlsf	0	2	2	81	255	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_3_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_3_pe_.tlsf	0	2	2	82	257	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_4_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_4_pe_.tlsf	0	2	2	83	259	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_5_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_5_pe_.tlsf	0	2	2	84	261	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_6_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_6_pe_.tlsf	0	2	2	85	263	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_7_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_7_pe_.tlsf	0	2	2	86	265	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_8_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_8_pe_.tlsf	0	2	2	87	267	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_2_9_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_2_9_pe_.tlsf	0	2	2	88	269	-1	1	0	0	response	2	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_10_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_10_pe_.tlsf	0	3	3	168	503	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_11_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_11_pe_.tlsf	0	3	3	171	509	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_12_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_12_pe_.tlsf	0	3	3	174	515	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_13_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_13_pe_.tlsf	0	3	3	177	521	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_14_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_14_pe_.tlsf	0	3	3	180	527	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_15_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_15_pe_.tlsf	0	3	3	183	533	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_16_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_16_pe_.tlsf	0	3	3	186	539	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_1_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_1_pe_.tlsf	0	3	3	141	449	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_20_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_20_pe_.tlsf	0	3	3	198	563	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_22_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_22_pe_.tlsf	0	3	3	204	575	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_2_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_2_pe_.tlsf	0	3	3	144	455	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_3_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_3_pe_.tlsf	0	3	3	147	461	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_4_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_4_pe_.tlsf	0	3	3	150	467	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_50_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_50_pe_.tlsf	0	3	3	288	743	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_5_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_5_pe_.tlsf	0	3	3	153	473	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_6_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_6_pe_.tlsf	0	3	3	156	479	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_7_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_7_pe_.tlsf	0	3	3	159	485	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_8_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_8_pe_.tlsf	0	3	3	162	491	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_3_9_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_3_9_pe_.tlsf	0	3	3	165	497	-1	1	0	0	response	3	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_10_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_10_pe_.tlsf	0	4	4	266	791	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_11_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_11_pe_.tlsf	0	4	4	272	803	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_12_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_12_pe_.tlsf	0	4	4	278	815	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_13_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_13_pe_.tlsf	0	4	4	284	827	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_14_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_14_pe_.tlsf	0	4	4	290	839	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_15_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_15_pe_.tlsf	0	4	4	296	851	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_1_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_1_pe_.tlsf	0	4	4	212	683	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_2_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_2_pe_.tlsf	0	4	4	218	695	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_3_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_3_pe_.tlsf	0	4	4	224	707	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_4_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_4_pe_.tlsf	0	4	4	230	719	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_5_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_5_pe_.tlsf	0	4	4	236	731	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_6_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_6_pe_.tlsf	0	4	4	242	743	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_7_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_7_pe_.tlsf	0	4	4	248	755	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_8_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_8_pe_.tlsf	0	4	4	254	767	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
tlsf-corpus/round_robin_arbiter_unreal1_pb_4_9_pe_.tlsf	tlsf-corpus/round_robin_arbiter_unreal1_pb_4_9_pe_.tlsf	0	4	4	260	779	-1	1	0	0	response	4	0	0	0	0	gr1	OxiDD (GR(1))	1	1	selected exact fast path
