target,diag_index,diag_kind,checkpoint,wrapper_returncode,wrapper_timed_out,wrapper_stdout_bytes,wrapper_stderr_bytes,pid,instance,path,translation_pref,rsimp_ms,rsimp_changed,syntactic_bypass,syntactic_bypass_ms,translation_ms,aut_states,aut_edges,fast_class,fast_class_ms,fast_solve_ms,fast_verdict,preproc,preproc_ms,preproc_states_before,preproc_states_after,preproc_edges_before,preproc_edges_after,cap_census_ms,cap_k,cap_states_at_k,cap_states_finite,cap_states_zero,cap_counting_states,cap_finite_counting_states,simulation_census_ms,simulation_states_after,simulation_states_removed,bool_threshold,max_f,max_f_size,loops,k_attempts,local_probe_runs,local_probe_status,local_probe_forward_apps,local_probe_skipped_over_budget,local_probe_nodes,cpre_skipped,k_bumped_by_local_refutation,cpre_ms,picker_ms,apply_ms,downset_ms,actions_seen,meets_computed,meet_batches,alphabet_input_paths,alphabet_input_nodes,alphabet_output_paths,alphabet_output_nodes,alphabet_bdd_nodes,alphabet_max_output_paths,alphabet_max_output_nodes,alphabet_minimal_output_nodes,alphabet_dominance_tests,alphabet_dominance_declines,alphabet_census_ms,alphabet_dominance_ms,decoded_transition_sets,decoded_unique_transition_sets,decode_ms,equivariant,eq_clients,eq_blocks,eq_orbits,sym_families,sym_indices,sym_matrix,sym_subsets,sym_selected,sym_orbit_sizes,sym_blocks,sym_shared,solve_ms,total_ms,result,final_reason,source_format,tlsf_effective_target,tlsf_gr_level,tlsf_semantics,tlsf_target
simple_arbiter_with_hints_pb_6_pe_.ltl,4,progress,after-action-construction,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,33,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,5,progress,after-decomposition,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,5,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,6,progress,after-preprocessing,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,16,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,7,progress,after-rsimp,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,5,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,8,progress,after-spot-fast,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,16,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,9,progress,after-translation,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,16,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,10,progress,alphabet-census,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,64,64,4096,4096,3375,64,64,0,0,0,0,0,0,0,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,18,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,11,progress,before-solve,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,16,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,12,progress,classic-after-cpre,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,1242,1242,16,2,0,none,0,0,0,0,0,317.116,2.42319,5.5962,311.276,1024,887789,16,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,352,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,13,progress,classic-after-picker,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,1242,1242,16,2,0,none,0,0,0,0,0,269.722,2.42319,2.35615,267.158,960,737507,15,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,305,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,14,progress,cpre-after-action,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,1242,1242,16,2,0,none,0,0,0,0,0,277.553,2.42319,5.5962,271.729,1024,737507,15,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,313,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,15,progress,cpre-before-intersection,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,1242,1242,16,2,0,none,0,0,0,0,0,277.561,2.42319,5.5962,271.729,1024,887789,16,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,313,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,16,progress,solve-loop,0,0,11,1526182,1631690,simple_arbiter_with_hints_pb_6_pe_.ltl,real,small,4,0,fallback,0,10,19,43,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,19,19,43,43,0,0,0,0,0,0,0,0,0,0,7,1242,1242,25,3,0,none,0,0,0,0,0,340.23,2.58823,7.25442,332.664,1536,986056,24,64,64,4096,4096,3375,64,64,0,0,0,0,0,4096,4096,11,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,376,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,17,progress,after-decomposition,0,0,11,1526182,1631691,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-formula,small,5,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,18,progress,after-rsimp,0,0,11,1526182,1631691,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-formula,small,5,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,5,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,19,progress,after-translation,0,0,11,1526182,1631691,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-formula,small,5,0,fallback,0,45,361,13072,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,52,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,20,progress,after-action-construction,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,633,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,21,progress,after-decomposition,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,22,progress,after-input-push,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,48,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,23,progress,after-preprocessing,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,59,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,24,progress,after-rsimp,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,5,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,25,progress,after-spot-fast,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,48,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,26,progress,after-translation,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,261,7268,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,20,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,27,progress,alphabet-census,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,22,8,1408,512,41954,64,64,0,0,0,0,0,0,0,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,349,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,28,progress,before-solve,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,62,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,29,progress,classic-after-cpre,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,1,1,2048,20,0,none,0,0,0,0,0,455.594,436.609,323.593,118.629,131072,2048,2048,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,1530,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,30,progress,classic-after-picker,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,1,1,2048,20,0,none,0,0,0,0,0,455.354,436.609,323.429,118.571,131008,2047,2047,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,1530,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,31,progress,cpre-after-action,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,1,1,2048,20,0,none,0,0,0,0,0,455.582,436.609,323.593,118.628,131072,2047,2047,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,1530,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,32,progress,cpre-before-intersection,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,1,1,2048,20,0,none,0,0,0,0,0,455.589,436.609,323.593,118.628,131072,2048,2048,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,1530,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
simple_arbiter_with_hints_pb_6_pe_.ltl,33,progress,solve-loop,0,0,11,1526182,1631692,simple_arbiter_with_hints_pb_6_pe_.ltl,unreal-automaton,small,5,0,fallback,0,14,804,48747,gfg-disabled,0,0,fallback,aut_preprocessors::standard,11,804,804,48747,48747,0,0,0,0,0,0,0,0,0,0,736,1,1,3515,34,0,none,0,0,0,0,0,783.296,748.958,556.43,203.998,224896,3514,3514,22,8,1408,512,41954,64,64,0,0,0,0,0,1408,1408,266,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,2173,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,1,progress,after-decomposition,124,1,0,10183,1631698,collector_v2_pb_27_pe_.ltl,real,small,5,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,2,progress,after-rsimp,124,1,0,10183,1631698,collector_v2_pb_27_pe_.ltl,real,small,5,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,3,progress,after-decomposition,124,1,0,10183,1631699,collector_v2_pb_27_pe_.ltl,unreal-formula,small,5,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,4,progress,after-rsimp,124,1,0,10183,1631699,collector_v2_pb_27_pe_.ltl,unreal-formula,small,5,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,5,progress,after-decomposition,124,1,0,10183,1631700,collector_v2_pb_27_pe_.ltl,unreal-automaton,small,5,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_27_pe_.ltl,6,progress,after-rsimp,124,1,0,10183,1631700,collector_v2_pb_27_pe_.ltl,unreal-automaton,small,5,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,1,final,final,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,65,65,294,294,0,0,0,0,0,0,0,0,0,0,47,15,15,26,2,0,none,0,0,0,0,0,1.02395,1433.63,0.052966,0.118401,50,287,25,32768,32768,65536,65536,1293963,2,2,0,0,0,32,0,65536,65536,1584,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,5957,12681,solved,fixedpoint,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,2,progress,after-action-construction,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,65,65,294,294,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,32768,32768,65536,65536,1293963,2,2,0,0,0,32,0,65536,65536,1584,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,11046,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,3,progress,after-decomposition,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,4,progress,after-preprocessing,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,65,65,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6723,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,5,progress,after-rsimp,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,6,progress,after-spot-fast,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6723,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,7,progress,after-translation,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6723,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,8,progress,alphabet-census,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,65,65,294,294,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,32768,32768,65536,65536,1293963,2,2,0,0,0,32,0,0,0,0,declined:not a verified full symmetric group (0/0 star gens),0,0,0,-,-,-,-,-,-,-,-,0,9192,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
collector_v2_pb_15_pe_.ltl,9,progress,before-solve,0,0,11,77973,1631793,collector_v2_pb_15_pe_.ltl,real,small,6,0,fallback,0,6716,65,294,gfg-disabled,0,0,fallback,aut_preprocessors::standard,0,65,65,294,294,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,6723,unknown,unknown,tlsf,Mealy,-1,Mealy,Mealy
